latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price
40.76205272,-73.90555753,3,0,,1,0,99
40.75997429,-73.9092593,3,29,1.2,1,26,120
40.75838975,-73.91970979,1,9,0.18,1,337,70
40.75914675,-73.92638487,3,0,,1,144,90
40.76869606,-73.91974533,1,1,0.25,1,0,99
40.75813291,-73.91398453,2,87,1.7,1,244,95
40.77004959,-73.9283954,7,5,0.23,1,288,69
40.76099249,-73.9174464,1,1,0.5,2,179,80
40.76087691,-73.92197236,3,2,0.98,1,106,59
40.75975262,-73.92290093,3,2,0.05,1,0,140
40.75904445,-73.91998645,3,46,2.1,1,327,130
40.76260804,-73.91767084,14,1,0.09,1,0,45
40.7596761,-73.91989043,1,20,0.65,1,302,149
40.76047369,-73.92288137,1,0,,1,0,105
40.76089635,-73.92287756,3,1,0.07,1,0,100
40.76104369,-73.91237601,1,0,,2,44,169
40.7582016,-73.92811301,2,3,0.55,2,332,185
40.76131762,-73.92375899,4,0,,1,0,59
40.76055033,-73.9221321,7,0,,1,364,150
40.77039113,-73.92512886,1,2,0.34,1,262,110
40.7613258,-73.92411733,2,5,0.27,1,365,250
40.7595318,-73.91182433,1,11,1.11,1,364,115
40.75958494,-73.91019655,7,3,0.07,1,364,99
40.75794855,-73.90687179,1,0,,1,67,100
40.76223789,-73.9202341,7,0,,1,0,80
40.7643046,-73.92637438,7,5,0.23,1,6,112
40.77571914,-73.93106799,3,16,2.25,1,180,99
40.75726574,-73.91355391,1,0,,1,71,38
40.76311886,-73.92324314,2,87,2.47,1,10,89
40.76058285,-73.91604779,3,2,0.13,1,0,65
40.75812299,-73.9184726,1,13,1.9,3,365,75
40.76003541,-73.90858099,3,13,1.55,1,152,65
40.77288561,-73.92069481,1,0,,1,0,133
40.76640111,-73.90454619,1,52,2.56,8,348,59
40.7620291,-73.92091837,3,2,0.11,1,0,70
40.75928864,-73.91729581,10,1,0.05,1,0,45
40.76188557,-73.92250317,14,0,,2,0,90
40.77152699,-73.93191024,2,0,,1,0,150
40.76464985,-73.92624834,1,10,1.08,1,0,125
40.7649387,-73.92751621,3,10,1.12,2,295,98
40.7599562,-73.91996282,2,2,2,3,326,275
40.77500247,-73.93020854,1,5,0.29,1,362,150
40.76362891,-73.91413187,3,6,1.08,1,364,90
40.75962117,-73.9217551,1,0,,1,0,50
40.76979334,-73.92019497,2,4,0.22,1,0,110
40.75665031,-73.92015144,30,13,0.26,5,365,155
40.7657671,-73.91375553,2,5,0.79,1,115,90
40.76949434,-73.9258204,1,0,,1,365,89
40.75759801,-73.90670244,1,1,0.06,1,0,70
40.75983565,-73.91332002,2,14,2.49,2,338,180
40.75494396,-73.92270485,4,26,0.41,1,60,69
40.75959355,-73.90834891,1,102,2.18,4,362,45
40.77222679,-73.91931147,1,0,,2,0,50
40.7642334,-73.9243367,5,0,,2,365,110
40.76114253,-73.91397669,3,1,0.06,1,0,38
40.76554416,-73.92289268,5,5,0.65,1,258,110
40.75706496,-73.91833947,1,7,0.37,1,365,70
40.76385693,-73.91002476,4,1,0.04,1,177,60
40.77634988,-73.93426095,2,89,1.28,1,292,115
40.76820244,-73.90437886,1,14,2.51,1,66,40
40.77220395,-73.93105306,1,0,,1,0,37
40.75806183,-73.9268921,1,7,2.41,4,345,50
40.76357261,-73.92829262,5,21,0.96,1,357,100
40.7668458,-73.9176196,2,20,1.2,2,69,75
40.76791821,-73.93464584,1,18,4.12,1,219,239
40.77159325,-73.93089459,90,0,,2,0,40
40.76446377,-73.92987642,2,0,,1,0,65
40.76736758,-73.91244455,30,7,1.12,1,180,80
40.76491075,-73.92069887,2,22,1.55,2,365,79
40.75582916,-73.92595858,3,18,0.68,2,0,120
40.76551852,-73.9102937,2,11,2.66,1,37,55
40.76994244,-73.91840745,26,0,,1,0,40
40.75924208,-73.92710967,1,69,3.68,8,228,49
40.77252064,-73.92472187,2,28,2.31,1,326,135
40.75734851,-73.92133935,2,2,0.27,1,292,100
40.7616459,-73.921789,5,0,,1,0,130
40.77270719,-73.93159191,1,0,,1,0,200
40.7612301,-73.92176544,50,30,0.87,1,151,65
40.76638092,-73.93236487,4,44,1.97,3,299,165
40.76177454,-73.91358797,2,8,0.27,1,28,110
40.76773677,-73.92414335,1,0,,1,0,140
40.76360211,-73.92600349,7,0,,1,244,270
40.76582691,-73.91925288,3,11,0.53,1,4,78
40.77298705,-73.92744618,2,0,,1,356,98
40.76722367,-73.92203163,4,32,2.26,1,84,135
40.75831987,-73.91447596,2,0,,1,38,55
40.76936022,-73.91997887,2,22,2.24,1,0,100
40.76737904,-73.91700128,10,1,0.49,1,0,63
40.76561128,-73.92480058,2,15,1.32,1,88,79
40.7591641,-73.91426646,1,46,1.73,1,177,34
40.76141294,-73.91835469,14,2,0.06,1,178,75
40.76962915,-73.92993285,1,5,1.81,1,0,50
40.75877961,-73.92699828,1,37,5.16,8,201,59
40.76720998,-73.93047655,1,0,,1,349,90
40.76435226,-73.91164803,3,0,,1,0,65
40.75821773,-73.91479667,4,0,,1,0,52
40.76125154,-73.92013273,30,2,0.31,1,0,250
40.75740722,-73.926888,1,28,3.72,6,178,60
40.77024814,-73.91868166,1,0,,1,0,60
40.76802661,-73.9303295,21,0,,1,0,110
40.76688306,-73.92730692,14,0,,1,0,84
40.76416585,-73.92816143,8,2,0.27,1,48,109
40.75961362,-73.91116847,1,3,0.48,2,365,80
40.7683311,-73.92354723,5,12,0.22,2,365,165
40.76495775,-73.92292495,3,103,2.43,8,88,50
40.76507627,-73.92040387,1,0,,1,0,215
40.75782099,-73.92128973,30,17,0.32,5,365,185
40.76625882,-73.93053787,2,2,0.21,3,0,180
40.76804613,-73.90905538,2,0,,1,0,90
40.76840347,-73.91762083,1,1,0.21,1,0,60
40.76745788,-73.92780779,3,0,,1,0,60
40.77254347,-73.92853038,4,0,,1,0,225
40.76257676,-73.92140624,3,1,0.06,2,364,70
40.76391433,-73.91306253,3,1,0.5,1,365,70
40.76256906,-73.91802883,3,1,0.17,1,0,50
40.76486548,-73.91377442,1,1,0.09,1,0,50
40.76466188,-73.91706294,31,15,0.45,5,364,77
40.77131889,-73.91808237,1,17,1.49,1,350,62
40.75659657,-73.91973804,1,0,,1,0,69
40.75628308,-73.91696166,1,0,,1,34,44
40.76762556,-73.91271017,30,17,0.8,1,364,150
40.76408158,-73.92461127,14,0,,1,0,175
40.77401012,-73.9284297,2,0,,1,2,50
40.76281125,-73.91580304,2,1,0.55,1,211,150
40.76323679,-73.90701915,1,36,5.24,7,306,45
40.76780945,-73.93303467,1,36,1.89,6,62,35
40.76528263,-73.92596387,1,2,0.17,1,0,55
40.75878229,-73.9253352,7,0,,1,0,55
40.76776571,-73.91108962,1,76,1.6,3,39,38
40.7644486,-73.92558495,3,0,,1,16,32
40.76453823,-73.92045936,20,1,0.08,1,32,65
40.7595942,-73.92295503,12,0,,1,89,70
40.76606155,-73.91478499,3,0,,1,79,170
40.76589963,-73.92123303,1,0,,1,365,85
40.76720499,-73.90794906,7,0,,1,0,35
40.76542079,-73.92114575,7,12,0.5,1,333,110
40.76951227,-73.93077335,2,18,1.53,1,261,125
40.76231164,-73.9235369,2,1,0.75,1,0,80
40.76278896,-73.91767231,4,0,,1,0,69
40.76334435,-73.90623597,1,44,6.35,7,352,60
40.76785936,-73.92433209,2,50,3.1,5,220,45
40.75627021,-73.91501372,1,1,1,1,77,90
40.7650511,-73.92407689,8,2,0.37,1,364,117
40.75989316,-73.91342724,7,2,0.75,1,31,110
40.75618715,-73.92545687,7,3,1.17,1,57,80
40.75762373,-73.91355308,1,8,1.66,1,148,69
40.75807126,-73.9268194,1,11,3.75,4,340,49
40.76375618,-73.91438267,1,2,0.98,2,266,40
40.76446872,-73.92102945,2,95,3.69,1,275,95
40.76281419,-73.91553931,1,2,0.11,1,0,60
40.76460553,-73.9236731,1,100,4.49,2,329,60
40.77393459,-73.93047426,1,23,2.83,1,89,34
40.77130433,-73.92628268,1,2,0.13,1,0,140
40.76782814,-73.92315737,2,40,2.46,5,345,60
40.76386874,-73.92397821,1,1,0.49,1,364,85
40.76174885,-73.90690201,1,43,6.26,7,299,50
40.76974688,-73.91889796,3,4,0.26,1,0,175
40.76156402,-73.91805228,2,3,0.71,1,89,70
40.76959915,-73.92693692,21,0,,1,0,79
40.76325924,-73.92569047,3,2,0.64,1,138,500
40.7696409,-73.91449176,1,2,0.94,1,0,75
40.76800782,-73.92500852,2,27,1.76,5,326,49
40.77142731,-73.92223494,2,16,0.68,1,0,95
40.7681926,-73.92755437,2,1,0.51,1,311,65
40.76831683,-73.92345715,1,61,3.89,5,313,46
40.76060526,-73.9176659,1,1,0.08,1,13,35
40.76426452,-73.91249075,1,0,,1,365,250
40.7675197,-73.92729893,3,11,0.26,1,365,100
40.76312915,-73.92743882,2,2,1,1,136,114
40.76876284,-73.91177726,5,2,0.28,1,117,227
40.76604518,-73.92921518,2,40,0.77,1,323,80
40.75966448,-73.90923746,15,2,0.12,1,0,27
40.76933297,-73.91163783,1,5,0.33,4,362,45
40.76402628,-73.92782138,1,2,0.14,1,37,120
40.76484859,-73.9225736,1,40,4.2,2,37,97
40.7639371,-73.92021503,7,25,0.6,1,150,70
40.75489062,-73.9255369,1,2,0.94,2,0,79
40.75688077,-73.92202181,3,0,,1,216,39
40.77210599,-73.9205464,1,0,,1,0,100
40.76206612,-73.90851523,3,13,1.21,1,202,45
40.76369368,-73.91600761,1,3,0.11,1,0,80
40.75792529,-73.92684826,1,92,4.25,6,266,50
40.77181714,-73.93129497,4,3,0.4,1,220,130
40.75743642,-73.92162655,30,18,0.27,5,365,185
40.76404153,-73.91174318,4,28,1.63,2,365,75
40.76247859,-73.92421749,3,0,,1,0,56
40.76793824,-73.93413303,3,45,1.7,1,290,150
40.76263563,-73.91155963,3,6,0.31,1,0,80
40.77005633,-73.93043242,1,1,0.05,1,0,50
40.7595851,-73.92439018,1,2,0.11,1,0,100
40.7662506,-73.92447014,3,1,1,1,8,35
40.76710929,-73.92731429,1,0,,1,88,70
40.76286782,-73.91562344,1,33,0.51,1,365,69
40.77261589,-73.9212587,4,0,,1,0,90
40.75695117,-73.92020227,30,20,0.31,5,365,135
40.76575491,-73.92091916,5,1,0.04,1,0,75
40.7696489,-73.91831125,1,1,0.18,3,182,159
40.76530169,-73.92660554,3,18,0.6,1,365,85
40.76412414,-73.92211304,2,3,0.21,1,90,130
40.7632162,-73.91612045,3,3,0.49,1,269,150
40.76874731,-73.92769328,1,0,,1,0,119
40.76963466,-73.9304112,3,8,1.05,1,89,99
40.76801784,-73.91814822,2,9,1.63,1,95,180
40.7682127,-73.91249831,1,36,3.27,3,55,60
40.76021659,-73.91344089,1,0,,2,26,125
40.7722086,-73.9290139,1,0,,1,0,50
40.76368383,-73.91399851,1,2,0.28,1,365,160
40.7553682,-73.92710902,1,0,,1,0,225
40.75691292,-73.9287944,2,33,2.32,2,322,275
40.76671625,-73.92544944,3,10,1.17,8,170,57
40.75902309,-73.91819376,3,0,,1,0,34
40.76299889,-73.91706819,2,0,,1,0,65
40.76042433,-73.92073302,1,3,0.13,1,0,150
40.77255153,-73.93023376,2,0,,2,365,79
40.76364062,-73.92834301,2,156,4.16,1,172,222
40.76770792,-73.91675268,1,0,,1,0,60
40.76981622,-73.92638558,5,0,,1,157,49
40.76820136,-73.93393498,1,2,0.69,2,89,59
40.76346354,-73.92153329,1,6,2.05,1,45,55
40.77198515,-73.92530637,1,1,0.13,1,0,185
40.76750884,-73.9177957,1,1,0.21,1,93,160
40.75854767,-73.91020731,1,1,0.07,2,0,120
40.76358985,-73.90586167,1,194,4.9,3,284,49
40.76433894,-73.92132105,4,26,0.39,1,350,99
40.76860612,-73.9096196,2,15,1.8,1,343,65
40.7647497,-73.91712872,31,20,0.39,5,365,75
40.76855852,-73.92590951,1,0,,1,0,165
40.75616702,-73.91826352,5,0,,3,0,46
40.76781407,-73.92684448,5,60,1.41,1,342,90
40.76284373,-73.907073,1,36,1.93,8,349,60
40.76625458,-73.93295113,1,6,1.53,1,0,35
40.75832529,-73.92546613,7,8,0.33,1,259,50
40.75796613,-73.92500268,1,10,1.52,1,297,60
40.7711545,-73.92274868,6,23,0.41,1,60,57
40.75956707,-73.91495159,2,0,,1,78,80
40.75740727,-73.92643486,1,9,1.39,1,284,41
40.76774685,-73.91492625,1,0,,1,365,210
40.76623396,-73.90911047,1,25,3.81,1,236,99
40.76554617,-73.91690447,13,1,0.16,1,0,110
40.76660465,-73.9207867,6,4,0.46,1,358,150
40.76454027,-73.91370293,1,1,0.04,1,0,220
40.76377666,-73.90676154,1,0,,8,362,40
40.76348323,-73.91994728,1,0,,1,0,55
40.76459397,-73.91900603,1,0,,1,34,55
40.76913965,-73.92118111,2,79,4.55,1,317,120
40.75931043,-73.92697554,1,94,4.39,6,272,60
40.75924522,-73.92647943,1,9,3,4,245,49
40.76792477,-73.91190895,4,5,1.63,1,37,40
40.75818368,-73.92678555,1,79,4.12,8,182,49
40.76212413,-73.91164787,1,42,2.66,1,27,79
40.76972201,-73.92060334,2,2,0.11,1,0,85
40.76756383,-73.9163845,2,0,,1,182,80
40.76974026,-73.91818845,10,5,0.19,1,0,122
40.76576059,-73.92400287,3,5,0.13,1,0,87
40.75702653,-73.9166612,4,88,1.61,2,334,62
40.76836334,-73.91444972,1,3,0.36,1,3,125
40.76746451,-73.92484298,3,0,,1,304,99
40.75572073,-73.92631838,2,24,0.96,2,301,70
40.76315143,-73.92617481,2,113,3.11,1,97,65
40.76733195,-73.92324583,1,45,4.13,1,84,100
40.76379445,-73.90717526,1,24,3.51,7,70,60
40.77112905,-73.92592197,3,5,1.21,1,78,120
40.76814644,-73.91445004,15,0,,1,2,65
40.76237411,-73.91012613,3,13,0.61,1,336,75
40.77121234,-73.92847019,7,1,0.47,1,0,225
40.7672141,-73.90945317,1,3,3,1,75,49
40.76151682,-73.92254301,3,18,1.07,2,364,80
40.75781533,-73.92655103,1,98,4.52,6,356,50
40.76981057,-73.92102821,1,21,2.2,1,354,85
40.76426832,-73.91822857,31,25,0.45,5,364,85
40.76615454,-73.91325308,1,2,0.11,4,365,79
40.76266435,-73.91451154,1,45,1.16,1,339,150
40.76559531,-73.92293379,1,7,1.38,1,293,90
40.77017406,-73.93404533,1,8,1.34,1,90,200
40.75536838,-73.91648276,4,55,1.17,2,329,59
40.76435845,-73.9262818,1,5,0.83,1,57,110
40.76170538,-73.92219448,1,7,1.26,1,361,100
40.775717,-73.93390244,5,1,0.49,2,26,125
40.77342694,-73.92749244,1,5,0.19,1,0,70
40.76664728,-73.93270397,1,69,3.63,6,356,35
40.76042897,-73.9146506,1,1,1,1,89,70
40.7645869,-73.90731741,1,104,3.62,8,354,45
40.76448268,-73.9271352,2,0,,1,0,125
40.76799008,-73.91234163,1,2,0.11,4,365,109
40.7566639,-73.91448905,3,17,1.59,2,360,130
40.76764234,-73.92789953,25,5,0.78,1,25,125
40.77199484,-73.93159184,15,1,0.05,2,0,55
40.76421788,-73.90921637,2,0,,1,119,75
40.76648013,-73.93273112,1,73,3.9,6,346,50
40.7669921,-73.9266201,1,4,1.01,1,76,59
40.76981936,-73.93501128,2,0,,1,363,80
40.76591994,-73.91811599,2,12,0.4,1,364,75
40.76269301,-73.92385459,5,34,1.51,1,80,80
40.76025517,-73.92235024,3,1,0.14,1,19,300
40.75927154,-73.90919796,1,7,1.86,2,85,55
40.77189086,-73.92331495,4,6,1.13,2,32,65
40.75770071,-73.91981477,1,0,,1,0,175
40.76300247,-73.92601288,1,5,0.83,1,88,350
40.75825048,-73.9235506,2,0,,1,0,70
40.76331611,-73.91350656,3,4,1.24,1,0,95
40.77372385,-73.92339139,2,29,2.73,1,4,115
40.75910278,-73.9152493,10,3,0.63,1,138,75
40.76100925,-73.91572883,2,23,2.17,1,127,70
40.75880262,-73.91911394,2,8,0.74,1,0,55
40.77066366,-73.92181357,7,2,0.24,1,0,100
40.76666993,-73.92705031,3,12,1.29,1,290,95
40.76755179,-73.92095489,1,1,0.17,1,0,80
40.76444268,-73.92500214,1,0,,2,147,60
40.76205332,-73.9137871,1,51,6.4,2,233,38
40.77267086,-73.9287143,2,1,0.63,2,324,75
40.76218972,-73.91962843,1,112,5.41,1,295,135
40.77162153,-73.92625502,1,9,0.3,1,365,149
40.77251073,-73.92257507,1,12,4.5,1,317,85
40.75384003,-73.91432521,4,274,3.94,1,266,99
40.76710597,-73.9204563,3,1,0.09,1,0,95
40.7679674,-73.92857604,7,0,,1,245,130
40.76075548,-73.92322971,1,0,,1,365,145
40.76984028,-73.91814598,4,0,,1,87,140
40.76368716,-73.92290727,2,65,2.24,1,93,125
40.75763678,-73.9228305,1,1,0.1,2,0,65
40.77040367,-73.91701268,1,5,0.52,1,0,55
40.76315377,-73.92698934,2,23,2.22,2,36,95
40.75845958,-73.92183974,2,22,1.69,1,365,60
40.76506818,-73.90577283,30,30,1.91,1,292,65
40.75870862,-73.92403212,6,0,,1,0,34
40.75761745,-73.92734426,1,2,1.62,1,11,35
40.75758225,-73.92060004,4,0,,1,61,45
40.75698006,-73.92740564,1,6,0.86,1,90,60
40.76729256,-73.9271629,1,43,3.82,1,312,45
40.7596309,-73.9179454,1,0,,1,0,120
40.76628385,-73.91760531,2,22,1.31,2,50,89
40.75753961,-73.91732198,2,0,,1,342,60
40.76778497,-73.92200802,1,3,0.16,1,0,120
40.76775732,-73.92706731,1,1,0.11,1,0,120
40.76290815,-73.91871455,2,118,2.56,2,363,89
40.75697426,-73.91655944,1,1,0.05,1,364,90
40.76508427,-73.90935212,14,0,,1,0,65
40.75695021,-73.92835678,1,66,3.94,2,33,67
40.770928,-73.93290559,5,2,0.09,3,259,57
40.76671558,-73.92515663,3,112,2.17,8,100,42
40.77069733,-73.92532883,1,0,,1,365,70
40.76075339,-73.91316963,1,0,,1,0,200
40.75939787,-73.92363513,1,10,1.27,1,345,125
40.77117659,-73.92857372,2,10,1.4,2,356,145
40.76144975,-73.92273175,1,1,0.2,2,0,85
40.75930829,-73.92412548,1,5,0.77,1,308,165
40.75750855,-73.916779,2,153,3.26,1,316,100
40.76225832,-73.91342207,7,0,,1,0,95
40.7707981,-73.92430567,4,85,1.84,1,26,50
40.76399818,-73.91205027,4,0,,1,88,100
40.76387949,-73.92210346,3,111,2.07,8,55,45
40.76792381,-73.91175432,5,1,0.11,1,0,50
40.76432261,-73.92624692,2,0,,1,19,125
40.76402776,-73.90913561,5,2,0.11,1,0,200
40.76031698,-73.92600271,1,8,1.07,1,236,130
40.76326063,-73.92656786,2,7,1.44,1,70,65
40.76215367,-73.92149324,2,0,,1,82,85
40.75957911,-73.91417149,14,0,,1,365,50
40.76503561,-73.92777216,2,3,0.18,1,0,150
40.75877758,-73.92615247,2,32,1.64,2,183,75
40.76313213,-73.91723916,4,2,0.08,1,0,180
40.7589407,-73.92704125,7,0,,1,1,30
40.76046996,-73.91968788,2,5,1.35,1,31,60
40.76796514,-73.91992026,2,1,0.51,1,0,67
40.76511993,-73.9243134,3,11,0.65,1,0,135
40.75715213,-73.92864233,5,1,0.48,1,85,65
40.75715709,-73.91775395,1,2,0.06,1,0,60
40.77268007,-73.92502642,1,0,,1,0,36
40.76196579,-73.92207862,1,1,0.07,1,0,150
40.76449022,-73.91859699,31,33,0.64,5,365,85
40.76564717,-73.90724219,1,36,2.81,1,243,43
40.75851152,-73.92555062,1,0,,1,80,110
40.76923761,-73.91776125,6,0,,1,180,75
40.76228385,-73.90670066,1,32,4.62,7,311,60
40.76941796,-73.92342764,2,43,2.65,5,355,50
40.76060465,-73.90768585,3,46,2.04,2,124,90
40.7692306,-73.91675096,3,0,,3,129,290
40.76360957,-73.9179306,4,2,0.04,1,87,100
40.76435358,-73.92000984,4,2,0.61,1,3,59
40.77072768,-73.92201348,1,24,5.81,2,261,110
40.76859619,-73.92010456,1,53,1.36,1,343,47
40.76544245,-73.92355268,2,4,0.14,1,0,49
40.76122464,-73.91163493,1,13,0.44,1,0,125
40.7557982,-73.92376626,3,23,0.67,1,274,61
40.76881748,-73.92792923,2,0,,1,144,65
40.7582264,-73.90880987,1,13,0.87,2,78,60
40.76762093,-73.90726982,2,56,3.31,1,183,83
40.76923423,-73.91202695,3,5,0.35,4,364,239
40.75592923,-73.925843,2,0,,1,23,63
40.76104837,-73.92068225,2,0,,1,0,60
40.76620748,-73.92753938,5,0,,3,30,200
40.76447227,-73.92574513,1,0,,1,365,189
40.7568671,-73.91596861,2,10,1.44,1,288,135
40.75699488,-73.92825846,3,1,0.15,1,12,46
40.76144485,-73.92075679,5,4,0.7,1,364,70
40.75820495,-73.91686504,3,44,1.55,1,247,198
40.77073405,-73.93228768,5,8,0.21,3,244,57
40.75799302,-73.92005954,1,108,3.09,1,317,75
40.77010014,-73.9321907,1,1,0.05,3,273,58
40.76547373,-73.92079026,1,0,,1,0,70
40.76587343,-73.92156612,5,16,0.62,1,0,111
40.75704854,-73.91770892,14,0,,1,0,83
40.76402959,-73.92162301,3,70,2.29,1,336,170
40.77008342,-73.9287805,2,12,1.27,1,78,50
40.75785769,-73.92807963,1,20,3.92,8,200,49
40.76446501,-73.92558631,1,3,1.02,1,54,82
40.76375479,-73.91807697,3,30,1.68,1,254,67
40.75582866,-73.91839441,2,8,0.3,1,7,20
40.76249275,-73.91176019,2,37,5.26,1,0,30
40.76679335,-73.91495258,1,1,1,1,251,40
40.76791556,-73.9162307,1,51,2.2,1,365,59
40.76135011,-73.915706,3,144,3.86,1,270,195
40.76775814,-73.93119793,1,61,3.27,6,342,45
40.76404192,-73.92536257,3,10,1.71,8,89,53
40.76457785,-73.92096759,3,0,,1,35,90
40.75779797,-73.92368439,2,0,,1,0,40
40.76386813,-73.92592829,4,3,0.16,1,0,108
40.76631341,-73.92691869,1,75,3.98,4,326,101
40.76451391,-73.92942475,2,79,2.01,1,358,79
40.7632715,-73.92457197,1,3,0.14,1,363,125
40.76749852,-73.92912066,1,0,,1,0,85
40.76377572,-73.92268833,1,34,2.3,1,269,45
40.76655561,-73.91645396,2,27,0.49,1,365,79
40.75951783,-73.91674817,5,9,0.39,1,362,135
40.76418472,-73.91677652,3,9,1.38,1,179,75
40.75768808,-73.92545677,1,0,,1,90,98
40.7640185,-73.90720656,2,4,0.56,4,344,60
40.77498528,-73.93565329,1,3,1.06,2,25,75
40.76513689,-73.92249955,2,3,0.53,1,0,105
40.77020609,-73.93382367,7,0,,1,358,75
40.75508028,-73.91673053,2,68,2.31,1,247,100
40.76334855,-73.92500021,5,26,2.35,1,60,60
40.75668132,-73.91607742,3,6,0.66,1,30,65
40.76471668,-73.92428382,1,24,0.83,2,365,58
40.75960199,-73.92394102,1,1,0.06,1,0,55
40.77398483,-73.92855444,1,1,1,1,361,65
40.76445856,-73.90698283,2,52,2.93,4,340,50
40.77453078,-73.92833319,1,15,0.39,1,353,119
40.7676428,-73.91633136,3,3,0.32,1,89,65
40.76890507,-73.92859789,3,24,2.05,1,114,45
40.7628005,-73.92049202,3,0,,1,0,125
40.76299135,-73.91397164,2,0,,1,0,175
40.76372437,-73.92371788,2,9,0.96,2,88,73
40.76112034,-73.91459797,1,19,1.67,2,284,40
40.76622538,-73.93194656,1,56,2.94,6,340,45
40.76869133,-73.919657,7,1,0.11,1,0,120
40.76141788,-73.92433683,7,0,,1,89,46
40.75767692,-73.9107652,3,2,1.3,1,35,59
40.76457396,-73.91205203,2,2,0.08,1,0,150
40.76448301,-73.92827992,5,1,0.39,1,170,500
40.76751477,-73.92433434,2,17,2.67,1,36,149
40.76658594,-73.92121502,2,9,1.74,1,144,65
40.75874612,-73.91828252,1,3,0.65,1,48,80
40.76963806,-73.91402448,3,3,0.15,1,0,150
40.76370738,-73.92048627,4,2,0.1,1,0,100
40.76649611,-73.91758867,1,8,0.45,1,365,75
40.76583036,-73.9287765,1,0,,1,0,75
40.76421714,-73.92491478,1,2,0.56,1,0,66
40.75910701,-73.91085914,1,3,1.43,1,364,60
40.76810017,-73.90995031,3,2,0.22,4,365,119
40.76888221,-73.91494925,1,48,4.01,1,233,220
40.76424851,-73.90489148,1,45,3.84,3,352,49
40.76854913,-73.92582813,4,20,1.05,1,357,86
40.76349214,-73.91931557,1,2,0.32,1,83,60
40.76622506,-73.9270342,4,0,,1,365,150
40.76831749,-73.93459745,1,27,3.1,1,21,99
40.76602232,-73.9174159,5,4,0.18,1,5,85
40.76794734,-73.92950173,7,0,,1,325,150
40.76955843,-73.91787098,1,6,0.27,1,31,65
40.75607356,-73.9151858,1,20,3.95,1,39,90
40.76152717,-73.9211216,30,0,,1,33,55
40.77126139,-73.93283858,5,0,,1,83,40
40.76707449,-73.91473094,3,1,0.16,1,0,75
40.76596068,-73.93145325,1,6,5.62,1,70,50
40.75692291,-73.92930397,2,15,2.81,1,0,61
40.76124983,-73.91008401,1,0,,1,0,30
40.75797984,-73.9266936,3,10,0.81,3,74,39
40.76593421,-73.91660988,31,18,0.36,5,362,77
40.76467395,-73.92360562,1,8,0.98,1,365,65
40.76834476,-73.92635503,1,0,,1,29,75
40.76833697,-73.9101992,1,8,0.93,2,74,60
40.76379887,-73.91621828,2,5,0.16,1,0,115
40.76023388,-73.92006483,2,6,0.69,1,0,100
40.76482401,-73.92513672,2,22,1.05,1,145,40
40.77262368,-73.92363908,6,2,0.1,1,0,160
40.76615353,-73.92413471,1,4,0.74,1,365,99
40.7576181,-73.91404798,5,16,0.29,1,98,119
40.76287582,-73.92626424,7,19,0.69,1,323,100
40.7741862,-73.93016924,2,0,,1,0,65
40.76489272,-73.91182535,3,0,,1,177,60
40.7670072,-73.93228186,2,21,2.06,1,350,110
40.76589445,-73.92864194,1,2,0.05,2,0,100
40.76216181,-73.9254171,7,1,0.05,1,74,250
40.76575633,-73.90719976,2,29,3.77,1,126,115
40.76703041,-73.91659891,1,0,,1,0,59
40.76248688,-73.90805326,1,28,4.22,7,329,60
40.75839713,-73.91307567,7,2,0.37,1,327,60
40.75934656,-73.92620624,1,83,4.42,8,195,49
40.75620855,-73.91894823,1,0,,1,0,100
40.76475599,-73.91935059,8,0,,1,0,125
40.75895919,-73.9152961,30,7,0.33,5,364,41
40.76422858,-73.92060529,1,8,1,1,59,40
40.76495832,-73.91169411,30,3,0.15,5,364,37
40.76268132,-73.90538157,2,51,2.78,4,344,45
40.77191218,-73.92149608,1,0,,1,95,39
40.76471278,-73.92484341,7,0,,1,0,130
40.76787187,-73.9306705,5,1,0.24,1,152,199
40.75809925,-73.9197507,1,2,0.29,3,350,120
40.76536729,-73.92347787,1,3,0.3,1,87,50
40.76209004,-73.91451945,1,3,0.15,2,365,89
40.76729804,-73.91033028,1,9,0.76,1,136,57
40.7688128,-73.91924788,2,0,,1,29,70
40.76162971,-73.91044166,2,2,0.26,1,0,175
40.76797972,-73.91341129,2,16,0.25,1,247,80
40.76408213,-73.92347337,1,6,0.36,1,364,185
40.76347971,-73.91754539,2,9,0.17,1,365,105
40.76879023,-73.93485351,1,0,,1,88,120
40.76618457,-73.92252264,1,190,6.04,5,111,49
40.76088417,-73.92233136,1,13,1.18,2,206,75
40.76042117,-73.92511363,2,0,,1,356,160
40.76903722,-73.92942684,5,2,0.07,1,362,100
40.7656962,-73.9246892,2,15,0.87,1,363,180
40.75678723,-73.91473704,3,66,2.12,1,318,90
40.75447928,-73.91427075,2,0,,1,240,48
40.76974093,-73.92143006,2,24,1.36,1,105,79
40.76354248,-73.91789355,1,0,,1,364,100
40.77163911,-73.92028221,4,0,,1,0,98
40.76727422,-73.92679844,2,25,0.84,1,290,75
40.76195512,-73.92400151,3,7,0.42,1,0,72
40.76483493,-73.91522186,3,1,0.07,1,0,60
